material,content,radius,soil_eps,soil_sig,x,y,folder,target_type,soil_class,burial_depth,depth_class,radius_class,target_difficulty,group_id,stratum,is_hard,image_path,condition_path,split
pvc,water,0.1,10,0.005,1.48,0.37,pvc_water_r0.1_eps10_sig0.005_x1.48_y0.37,pvc_water,S_eps10_sig0.005,0.63,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps10_sig0.005_y0.37,pvc_water|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps10_sig0.005_x1.48_y0.37.png,dataset_split/conditions/train/pvc_water_r0.1_eps10_sig0.005_x1.48_y0.37.in,train
pvc,free_space,0.1,4,0.001,1.95,0.42,pvc_free_space_r0.1_eps4_sig0.001_x1.95_y0.42,pvc_free_space,S_eps4_sig0.001,0.5800000000000001,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.42,pvc_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x1.95_y0.42.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x1.95_y0.42.in,train
steel,free_space,0.03,20,0.02,2.3,0.37,steel_free_space_r0.03_eps20_sig0.02_x2.3_y0.37,steel_free_space,S_eps20_sig0.02,0.63,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.37,steel_free_space|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x2.3_y0.37.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x2.3_y0.37.in,train
pvc,water,0.05,4,0.001,1.52,0.39,pvc_water_r0.05_eps4_sig0.001_x1.52_y0.39,pvc_water,S_eps4_sig0.001,0.61,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps4_sig0.001_y0.39,pvc_water|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.05_eps4_sig0.001_x1.52_y0.39.png,dataset_split/conditions/train/pvc_water_r0.05_eps4_sig0.001_x1.52_y0.39.in,train
steel,free_space,0.1,20,0.02,1.16,0.78,steel_free_space_r0.1_eps20_sig0.02_x1.16_y0.78,steel_free_space,S_eps20_sig0.02,0.21999999999999997,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.78,steel_free_space|S_eps20_sig0.02|R4_large|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x1.16_y0.78.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x1.16_y0.78.in,train
pvc,free_space,0.05,4,0.001,1.45,0.46,pvc_free_space_r0.05_eps4_sig0.001_x1.45_y0.46,pvc_free_space,S_eps4_sig0.001,0.54,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps4_sig0.001_y0.46,pvc_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps4_sig0.001_x1.45_y0.46.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps4_sig0.001_x1.45_y0.46.in,train
steel,free_space,0.03,4,0.001,1.94,0.32,steel_free_space_r0.03_eps4_sig0.001_x1.94_y0.32,steel_free_space,S_eps4_sig0.001,0.6799999999999999,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.32,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x1.94_y0.32.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x1.94_y0.32.in,train
pvc,water,0.05,20,0.02,1.71,0.29,pvc_water_r0.05_eps20_sig0.02_x1.71_y0.29,pvc_water,S_eps20_sig0.02,0.71,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps20_sig0.02_y0.29,pvc_water|S_eps20_sig0.02|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.05_eps20_sig0.02_x1.71_y0.29.png,dataset_split/conditions/train/pvc_water_r0.05_eps20_sig0.02_x1.71_y0.29.in,train
pvc,water,0.08,4,0.001,2.93,0.41,pvc_water_r0.08_eps4_sig0.001_x2.93_y0.41,pvc_water,S_eps4_sig0.001,0.5900000000000001,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.41,pvc_water|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x2.93_y0.41.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x2.93_y0.41.in,train
pvc,water,0.03,4,0.001,2.71,0.6,pvc_water_r0.03_eps4_sig0.001_x2.71_y0.6,pvc_water,S_eps4_sig0.001,0.4,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps4_sig0.001_y0.6,pvc_water|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps4_sig0.001_x2.71_y0.6.png,dataset_split/conditions/train/pvc_water_r0.03_eps4_sig0.001_x2.71_y0.6.in,train
steel,free_space,0.08,4,0.001,1.46,0.38,steel_free_space_r0.08_eps4_sig0.001_x1.46_y0.38,steel_free_space,S_eps4_sig0.001,0.62,D3_deep,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps4_sig0.001_y0.38,steel_free_space|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.08_eps4_sig0.001_x1.46_y0.38.png,dataset_split/conditions/train/steel_free_space_r0.08_eps4_sig0.001_x1.46_y0.38.in,train
steel,free_space,0.08,20,0.02,2.09,0.79,steel_free_space_r0.08_eps20_sig0.02_x2.09_y0.79,steel_free_space,S_eps20_sig0.02,0.20999999999999996,D1_shallow,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps20_sig0.02_y0.79,steel_free_space|S_eps20_sig0.02|R3_medium_large|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.08_eps20_sig0.02_x2.09_y0.79.png,dataset_split/conditions/train/steel_free_space_r0.08_eps20_sig0.02_x2.09_y0.79.in,train
pvc,free_space,0.08,10,0.005,1.42,0.32,pvc_free_space_r0.08_eps10_sig0.005_x1.42_y0.32,pvc_free_space,S_eps10_sig0.005,0.6799999999999999,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.32,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x1.42_y0.32.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x1.42_y0.32.in,train
pvc,water,0.03,10,0.005,1.79,0.67,pvc_water_r0.03_eps10_sig0.005_x1.79_y0.67,pvc_water,S_eps10_sig0.005,0.32999999999999996,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps10_sig0.005_y0.67,pvc_water|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps10_sig0.005_x1.79_y0.67.png,dataset_split/conditions/train/pvc_water_r0.03_eps10_sig0.005_x1.79_y0.67.in,train
steel,free_space,0.03,4,0.001,2.14,0.61,steel_free_space_r0.03_eps4_sig0.001_x2.14_y0.61,steel_free_space,S_eps4_sig0.001,0.39,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.61,steel_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.14_y0.61.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.14_y0.61.in,train
pvc,free_space,0.05,20,0.02,1.82,0.61,pvc_free_space_r0.05_eps20_sig0.02_x1.82_y0.61,pvc_free_space,S_eps20_sig0.02,0.39,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps20_sig0.02_y0.61,pvc_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps20_sig0.02_x1.82_y0.61.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps20_sig0.02_x1.82_y0.61.in,train
steel,free_space,0.1,20,0.02,2.42,0.43,steel_free_space_r0.1_eps20_sig0.02_x2.42_y0.43,steel_free_space,S_eps20_sig0.02,0.5700000000000001,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.43,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.42_y0.43.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.42_y0.43.in,train
steel,free_space,0.1,20,0.02,2.47,0.3,steel_free_space_r0.1_eps20_sig0.02_x2.47_y0.3,steel_free_space,S_eps20_sig0.02,0.7,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.3,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.47_y0.3.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.47_y0.3.in,train
steel,free_space,0.03,4,0.001,2.52,0.36,steel_free_space_r0.03_eps4_sig0.001_x2.52_y0.36,steel_free_space,S_eps4_sig0.001,0.64,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.36,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.52_y0.36.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.52_y0.36.in,train
pvc,water,0.08,10,0.005,1.44,0.43,pvc_water_r0.08_eps10_sig0.005_x1.44_y0.43,pvc_water,S_eps10_sig0.005,0.5700000000000001,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.43,pvc_water|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x1.44_y0.43.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x1.44_y0.43.in,train
steel,free_space,0.1,10,0.005,2.07,0.71,steel_free_space_r0.1_eps10_sig0.005_x2.07_y0.71,steel_free_space,S_eps10_sig0.005,0.29000000000000004,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.71,steel_free_space|S_eps10_sig0.005|R4_large|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x2.07_y0.71.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x2.07_y0.71.in,train
pvc,free_space,0.08,20,0.02,1.74,0.51,pvc_free_space_r0.08_eps20_sig0.02_x1.74_y0.51,pvc_free_space,S_eps20_sig0.02,0.49,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.51,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x1.74_y0.51.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x1.74_y0.51.in,train
steel,free_space,0.1,10,0.005,2.42,0.56,steel_free_space_r0.1_eps10_sig0.005_x2.42_y0.56,steel_free_space,S_eps10_sig0.005,0.43999999999999995,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.56,steel_free_space|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x2.42_y0.56.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x2.42_y0.56.in,train
pvc,free_space,0.1,4,0.001,2.18,0.32,pvc_free_space_r0.1_eps4_sig0.001_x2.18_y0.32,pvc_free_space,S_eps4_sig0.001,0.6799999999999999,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.32,pvc_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x2.18_y0.32.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x2.18_y0.32.in,train
steel,free_space,0.1,4,0.001,2.78,0.27,steel_free_space_r0.1_eps4_sig0.001_x2.78_y0.27,steel_free_space,S_eps4_sig0.001,0.73,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.27,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x2.78_y0.27.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x2.78_y0.27.in,train
steel,free_space,0.1,4,0.001,2.49,0.58,steel_free_space_r0.1_eps4_sig0.001_x2.49_y0.58,steel_free_space,S_eps4_sig0.001,0.42000000000000004,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.58,steel_free_space|S_eps4_sig0.001|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x2.49_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x2.49_y0.58.in,train
pvc,free_space,0.08,20,0.02,1.94,0.66,pvc_free_space_r0.08_eps20_sig0.02_x1.94_y0.66,pvc_free_space,S_eps20_sig0.02,0.33999999999999997,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.66,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x1.94_y0.66.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x1.94_y0.66.in,train
pvc,water,0.03,20,0.02,2.33,0.29,pvc_water_r0.03_eps20_sig0.02_x2.33_y0.29,pvc_water,S_eps20_sig0.02,0.71,D3_deep,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps20_sig0.02_y0.29,pvc_water|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.03_eps20_sig0.02_x2.33_y0.29.png,dataset_split/conditions/train/pvc_water_r0.03_eps20_sig0.02_x2.33_y0.29.in,train
pvc,free_space,0.1,4,0.001,2.9,0.54,pvc_free_space_r0.1_eps4_sig0.001_x2.9_y0.54,pvc_free_space,S_eps4_sig0.001,0.45999999999999996,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.54,pvc_free_space|S_eps4_sig0.001|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x2.9_y0.54.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x2.9_y0.54.in,train
pvc,free_space,0.08,20,0.02,1.58,0.6,pvc_free_space_r0.08_eps20_sig0.02_x1.58_y0.6,pvc_free_space,S_eps20_sig0.02,0.4,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.6,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps20_sig0.02_x1.58_y0.6.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps20_sig0.02_x1.58_y0.6.in,train
pvc,water,0.08,10,0.005,1.23,0.45,pvc_water_r0.08_eps10_sig0.005_x1.23_y0.45,pvc_water,S_eps10_sig0.005,0.55,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.45,pvc_water|S_eps10_sig0.005|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x1.23_y0.45.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x1.23_y0.45.in,train
pvc,water,0.08,10,0.005,2.2,0.43,pvc_water_r0.08_eps10_sig0.005_x2.2_y0.43,pvc_water,S_eps10_sig0.005,0.5700000000000001,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.43,pvc_water|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x2.2_y0.43.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x2.2_y0.43.in,train
steel,free_space,0.03,20,0.02,1.12,0.55,steel_free_space_r0.03_eps20_sig0.02_x1.12_y0.55,steel_free_space,S_eps20_sig0.02,0.44999999999999996,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.55,steel_free_space|S_eps20_sig0.02|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x1.12_y0.55.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x1.12_y0.55.in,train
steel,free_space,0.1,20,0.02,1.31,0.7,steel_free_space_r0.1_eps20_sig0.02_x1.31_y0.7,steel_free_space,S_eps20_sig0.02,0.30000000000000004,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.7,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x1.31_y0.7.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x1.31_y0.7.in,train
steel,free_space,0.03,20,0.02,2.8,0.73,steel_free_space_r0.03_eps20_sig0.02_x2.8_y0.73,steel_free_space,S_eps20_sig0.02,0.27,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.73,steel_free_space|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x2.8_y0.73.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x2.8_y0.73.in,train
pvc,free_space,0.05,10,0.005,1.49,0.6,pvc_free_space_r0.05_eps10_sig0.005_x1.49_y0.6,pvc_free_space,S_eps10_sig0.005,0.4,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps10_sig0.005_y0.6,pvc_free_space|S_eps10_sig0.005|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps10_sig0.005_x1.49_y0.6.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps10_sig0.005_x1.49_y0.6.in,train
steel,free_space,0.03,4,0.001,2.12,0.65,steel_free_space_r0.03_eps4_sig0.001_x2.12_y0.65,steel_free_space,S_eps4_sig0.001,0.35,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.65,steel_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.12_y0.65.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.12_y0.65.in,train
pvc,water,0.05,10,0.005,1.16,0.58,pvc_water_r0.05_eps10_sig0.005_x1.16_y0.58,pvc_water,S_eps10_sig0.005,0.42000000000000004,D2_medium,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps10_sig0.005_y0.58,pvc_water|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/pvc_water_r0.05_eps10_sig0.005_x1.16_y0.58.png,dataset_split/conditions/train/pvc_water_r0.05_eps10_sig0.005_x1.16_y0.58.in,train
steel,free_space,0.08,10,0.005,2.83,0.72,steel_free_space_r0.08_eps10_sig0.005_x2.83_y0.72,steel_free_space,S_eps10_sig0.005,0.28,D1_shallow,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps10_sig0.005_y0.72,steel_free_space|S_eps10_sig0.005|R3_medium_large|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.08_eps10_sig0.005_x2.83_y0.72.png,dataset_split/conditions/train/steel_free_space_r0.08_eps10_sig0.005_x2.83_y0.72.in,train
pvc,water,0.1,10,0.005,1.19,0.54,pvc_water_r0.1_eps10_sig0.005_x1.19_y0.54,pvc_water,S_eps10_sig0.005,0.45999999999999996,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps10_sig0.005_y0.54,pvc_water|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.1_eps10_sig0.005_x1.19_y0.54.png,dataset_split/conditions/train/pvc_water_r0.1_eps10_sig0.005_x1.19_y0.54.in,train
steel,free_space,0.1,4,0.001,2.78,0.58,steel_free_space_r0.1_eps4_sig0.001_x2.78_y0.58,steel_free_space,S_eps4_sig0.001,0.42000000000000004,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.58,steel_free_space|S_eps4_sig0.001|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x2.78_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x2.78_y0.58.in,train
pvc,free_space,0.1,20,0.02,1.94,0.63,pvc_free_space_r0.1_eps20_sig0.02_x1.94_y0.63,pvc_free_space,S_eps20_sig0.02,0.37,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps20_sig0.02_y0.63,pvc_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps20_sig0.02_x1.94_y0.63.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps20_sig0.02_x1.94_y0.63.in,train
pvc,water,0.1,4,0.001,2.43,0.77,pvc_water_r0.1_eps4_sig0.001_x2.43_y0.77,pvc_water,S_eps4_sig0.001,0.22999999999999998,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.77,pvc_water|S_eps4_sig0.001|R4_large|D1_shallow,False,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x2.43_y0.77.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x2.43_y0.77.in,train
pvc,water,0.08,4,0.001,2.15,0.43,pvc_water_r0.08_eps4_sig0.001_x2.15_y0.43,pvc_water,S_eps4_sig0.001,0.5700000000000001,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.43,pvc_water|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x2.15_y0.43.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x2.15_y0.43.in,train
pvc,free_space,0.08,10,0.005,1.37,0.45,pvc_free_space_r0.08_eps10_sig0.005_x1.37_y0.45,pvc_free_space,S_eps10_sig0.005,0.55,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.45,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x1.37_y0.45.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x1.37_y0.45.in,train
pvc,free_space,0.08,10,0.005,2.31,0.73,pvc_free_space_r0.08_eps10_sig0.005_x2.31_y0.73,pvc_free_space,S_eps10_sig0.005,0.27,D1_shallow,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.73,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x2.31_y0.73.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x2.31_y0.73.in,train
steel,free_space,0.1,10,0.005,2.35,0.5,steel_free_space_r0.1_eps10_sig0.005_x2.35_y0.5,steel_free_space,S_eps10_sig0.005,0.5,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.5,steel_free_space|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x2.35_y0.5.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x2.35_y0.5.in,train
pvc,water,0.08,20,0.02,1.22,0.28,pvc_water_r0.08_eps20_sig0.02_x1.22_y0.28,pvc_water,S_eps20_sig0.02,0.72,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps20_sig0.02_y0.28,pvc_water|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps20_sig0.02_x1.22_y0.28.png,dataset_split/conditions/train/pvc_water_r0.08_eps20_sig0.02_x1.22_y0.28.in,train
pvc,free_space,0.03,10,0.005,2.4,0.57,pvc_free_space_r0.03_eps10_sig0.005_x2.4_y0.57,pvc_free_space,S_eps10_sig0.005,0.43000000000000005,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps10_sig0.005_y0.57,pvc_free_space|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.03_eps10_sig0.005_x2.4_y0.57.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps10_sig0.005_x2.4_y0.57.in,train
pvc,free_space,0.03,4,0.001,1.58,0.71,pvc_free_space_r0.03_eps4_sig0.001_x1.58_y0.71,pvc_free_space,S_eps4_sig0.001,0.29000000000000004,D1_shallow,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps4_sig0.001_y0.71,pvc_free_space|S_eps4_sig0.001|R1_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.03_eps4_sig0.001_x1.58_y0.71.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps4_sig0.001_x1.58_y0.71.in,train
pvc,free_space,0.03,4,0.001,1.84,0.54,pvc_free_space_r0.03_eps4_sig0.001_x1.84_y0.54,pvc_free_space,S_eps4_sig0.001,0.45999999999999996,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps4_sig0.001_y0.54,pvc_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.03_eps4_sig0.001_x1.84_y0.54.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps4_sig0.001_x1.84_y0.54.in,train
