material,content,radius,soil_eps,soil_sig,x,y,folder,target_type,soil_class,burial_depth,depth_class,radius_class,target_difficulty,group_id,stratum,is_hard,image_path,condition_path,split
pvc,free_space,0.03,20,0.02,1.11,0.5,pvc_free_space_r0.03_eps20_sig0.02_x1.11_y0.5,pvc_free_space,S_eps20_sig0.02,0.5,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.5,pvc_free_space|S_eps20_sig0.02|R1_small|D2_medium,True,dataset_split/images/val/pvc_free_space_r0.03_eps20_sig0.02_x1.11_y0.5.png,dataset_split/conditions/val/pvc_free_space_r0.03_eps20_sig0.02_x1.11_y0.5.in,val
steel,free_space,0.03,5,0.05,1.12,0.6,steel_free_space_r0.03_eps5_sig0.05_x1.12_y0.6,steel_free_space,S_eps5_sig0.05,0.4,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.6,steel_free_space|S_eps5_sig0.05|R1_small|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x1.12_y0.6.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x1.12_y0.6.in,stress_test
steel,free_space,0.05,10,0.005,1.67,0.78,steel_free_space_r0.05_eps10_sig0.005_x1.67_y0.78,steel_free_space,S_eps10_sig0.005,0.21999999999999997,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps10_sig0.005_y0.78,steel_free_space|S_eps10_sig0.005|R2_medium_small|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.05_eps10_sig0.005_x1.67_y0.78.png,dataset_split/conditions/train/steel_free_space_r0.05_eps10_sig0.005_x1.67_y0.78.in,train
pvc,free_space,0.03,5,0.05,2.57,0.56,pvc_free_space_r0.03_eps5_sig0.05_x2.57_y0.56,pvc_free_space,S_eps5_sig0.05,0.43999999999999995,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps5_sig0.05_y0.56,pvc_free_space|S_eps5_sig0.05|R1_small|D2_medium,True,dataset_split/images/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x2.57_y0.56.png,dataset_split/conditions/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x2.57_y0.56.in,stress_test
pvc,free_space,0.1,20,0.02,2.65,0.54,pvc_free_space_r0.1_eps20_sig0.02_x2.65_y0.54,pvc_free_space,S_eps20_sig0.02,0.45999999999999996,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps20_sig0.02_y0.54,pvc_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps20_sig0.02_x2.65_y0.54.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps20_sig0.02_x2.65_y0.54.in,train
steel,free_space,0.03,5,0.05,1.67,0.65,steel_free_space_r0.03_eps5_sig0.05_x1.67_y0.65,steel_free_space,S_eps5_sig0.05,0.35,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.65,steel_free_space|S_eps5_sig0.05|R1_small|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x1.67_y0.65.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x1.67_y0.65.in,stress_test
steel,free_space,0.03,5,0.05,2.58,0.75,steel_free_space_r0.03_eps5_sig0.05_x2.58_y0.75,steel_free_space,S_eps5_sig0.05,0.25,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.75,steel_free_space|S_eps5_sig0.05|R1_small|D1_shallow,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.58_y0.75.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.58_y0.75.in,stress_test
steel,free_space,0.03,20,0.02,2.53,0.31,steel_free_space_r0.03_eps20_sig0.02_x2.53_y0.31,steel_free_space,S_eps20_sig0.02,0.69,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.31,steel_free_space|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x2.53_y0.31.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x2.53_y0.31.in,train
steel,free_space,0.03,5,0.05,2.04,0.27,steel_free_space_r0.03_eps5_sig0.05_x2.04_y0.27,steel_free_space,S_eps5_sig0.05,0.73,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.27,steel_free_space|S_eps5_sig0.05|R1_small|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.04_y0.27.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.04_y0.27.in,stress_test
pvc,free_space,0.03,20,0.02,1.36,0.76,pvc_free_space_r0.03_eps20_sig0.02_x1.36_y0.76,pvc_free_space,S_eps20_sig0.02,0.24,D1_shallow,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.76,pvc_free_space|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.03_eps20_sig0.02_x1.36_y0.76.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps20_sig0.02_x1.36_y0.76.in,train
steel,free_space,0.1,4,0.001,1.11,0.34,steel_free_space_r0.1_eps4_sig0.001_x1.11_y0.34,steel_free_space,S_eps4_sig0.001,0.6599999999999999,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.34,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/test_id/steel_free_space_r0.1_eps4_sig0.001_x1.11_y0.34.png,dataset_split/conditions/test_id/steel_free_space_r0.1_eps4_sig0.001_x1.11_y0.34.in,test_id
pvc,free_space,0.05,4,0.001,2.81,0.45,pvc_free_space_r0.05_eps4_sig0.001_x2.81_y0.45,pvc_free_space,S_eps4_sig0.001,0.55,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps4_sig0.001_y0.45,pvc_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps4_sig0.001_x2.81_y0.45.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps4_sig0.001_x2.81_y0.45.in,train
pvc,water,0.08,20,0.02,2.44,0.64,pvc_water_r0.08_eps20_sig0.02_x2.44_y0.64,pvc_water,S_eps20_sig0.02,0.36,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps20_sig0.02_y0.64,pvc_water|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_water_r0.08_eps20_sig0.02_x2.44_y0.64.png,dataset_split/conditions/train/pvc_water_r0.08_eps20_sig0.02_x2.44_y0.64.in,train
steel,free_space,0.03,20,0.02,2.14,0.33,steel_free_space_r0.03_eps20_sig0.02_x2.14_y0.33,steel_free_space,S_eps20_sig0.02,0.6699999999999999,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.33,steel_free_space|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x2.14_y0.33.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x2.14_y0.33.in,train
steel,free_space,0.03,4,0.001,2.68,0.57,steel_free_space_r0.03_eps4_sig0.001_x2.68_y0.57,steel_free_space,S_eps4_sig0.001,0.43000000000000005,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.57,steel_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.68_y0.57.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.68_y0.57.in,train
steel,free_space,0.03,4,0.001,1.21,0.34,steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.34,steel_free_space,S_eps4_sig0.001,0.6599999999999999,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.34,steel_free_space|S_eps4_sig0.001|R1_small|D3_deep,True,dataset_split/images/val/steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.34.png,dataset_split/conditions/val/steel_free_space_r0.03_eps4_sig0.001_x1.21_y0.34.in,val
steel,free_space,0.03,20,0.02,1.39,0.74,steel_free_space_r0.03_eps20_sig0.02_x1.39_y0.74,steel_free_space,S_eps20_sig0.02,0.26,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.74,steel_free_space|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x1.39_y0.74.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x1.39_y0.74.in,train
pvc,free_space,0.08,20,0.02,2.54,0.68,pvc_free_space_r0.08_eps20_sig0.02_x2.54_y0.68,pvc_free_space,S_eps20_sig0.02,0.31999999999999995,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.68,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/val/pvc_free_space_r0.08_eps20_sig0.02_x2.54_y0.68.png,dataset_split/conditions/val/pvc_free_space_r0.08_eps20_sig0.02_x2.54_y0.68.in,val
steel,free_space,0.08,4,0.001,2.65,0.56,steel_free_space_r0.08_eps4_sig0.001_x2.65_y0.56,steel_free_space,S_eps4_sig0.001,0.43999999999999995,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps4_sig0.001_y0.56,steel_free_space|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/test_id/steel_free_space_r0.08_eps4_sig0.001_x2.65_y0.56.png,dataset_split/conditions/test_id/steel_free_space_r0.08_eps4_sig0.001_x2.65_y0.56.in,test_id
pvc,water,0.08,4,0.001,1.5,0.54,pvc_water_r0.08_eps4_sig0.001_x1.5_y0.54,pvc_water,S_eps4_sig0.001,0.45999999999999996,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.54,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x1.5_y0.54.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x1.5_y0.54.in,train
pvc,water,0.1,4,0.001,2.51,0.42,pvc_water_r0.1_eps4_sig0.001_x2.51_y0.42,pvc_water,S_eps4_sig0.001,0.5800000000000001,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.42,pvc_water|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x2.51_y0.42.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x2.51_y0.42.in,train
pvc,water,0.08,20,0.02,2.82,0.61,pvc_water_r0.08_eps20_sig0.02_x2.82_y0.61,pvc_water,S_eps20_sig0.02,0.39,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps20_sig0.02_y0.61,pvc_water|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_water_r0.08_eps20_sig0.02_x2.82_y0.61.png,dataset_split/conditions/train/pvc_water_r0.08_eps20_sig0.02_x2.82_y0.61.in,train
steel,free_space,0.05,20,0.02,2.25,0.32,steel_free_space_r0.05_eps20_sig0.02_x2.25_y0.32,steel_free_space,S_eps20_sig0.02,0.6799999999999999,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.32,steel_free_space|S_eps20_sig0.02|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.25_y0.32.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.25_y0.32.in,train
steel,free_space,0.05,4,0.001,1.68,0.79,steel_free_space_r0.05_eps4_sig0.001_x1.68_y0.79,steel_free_space,S_eps4_sig0.001,0.20999999999999996,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.79,steel_free_space|S_eps4_sig0.001|R2_medium_small|D1_shallow,False,dataset_split/images/test_id/steel_free_space_r0.05_eps4_sig0.001_x1.68_y0.79.png,dataset_split/conditions/test_id/steel_free_space_r0.05_eps4_sig0.001_x1.68_y0.79.in,test_id
steel,free_space,0.1,10,0.005,2.99,0.71,steel_free_space_r0.1_eps10_sig0.005_x2.99_y0.71,steel_free_space,S_eps10_sig0.005,0.29000000000000004,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.71,steel_free_space|S_eps10_sig0.005|R4_large|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x2.99_y0.71.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x2.99_y0.71.in,train
steel,free_space,0.1,10,0.005,2.57,0.33,steel_free_space_r0.1_eps10_sig0.005_x2.57_y0.33,steel_free_space,S_eps10_sig0.005,0.6699999999999999,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.33,steel_free_space|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/val/steel_free_space_r0.1_eps10_sig0.005_x2.57_y0.33.png,dataset_split/conditions/val/steel_free_space_r0.1_eps10_sig0.005_x2.57_y0.33.in,val
pvc,free_space,0.03,4,0.001,1.73,0.54,pvc_free_space_r0.03_eps4_sig0.001_x1.73_y0.54,pvc_free_space,S_eps4_sig0.001,0.45999999999999996,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps4_sig0.001_y0.54,pvc_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.03_eps4_sig0.001_x1.73_y0.54.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps4_sig0.001_x1.73_y0.54.in,train
steel,free_space,0.08,5,0.05,2.13,0.26,steel_free_space_r0.08_eps5_sig0.05_x2.13_y0.26,steel_free_space,S_eps5_sig0.05,0.74,D3_deep,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps5_sig0.05_y0.26,steel_free_space|S_eps5_sig0.05|R3_medium_large|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.13_y0.26.png,dataset_split/conditions/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.13_y0.26.in,stress_test
steel,free_space,0.1,10,0.005,1.48,0.38,steel_free_space_r0.1_eps10_sig0.005_x1.48_y0.38,steel_free_space,S_eps10_sig0.005,0.62,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.38,steel_free_space|S_eps10_sig0.005|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x1.48_y0.38.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x1.48_y0.38.in,train
pvc,water,0.03,10,0.005,1.28,0.49,pvc_water_r0.03_eps10_sig0.005_x1.28_y0.49,pvc_water,S_eps10_sig0.005,0.51,D2_medium,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps10_sig0.005_y0.49,pvc_water|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/train/pvc_water_r0.03_eps10_sig0.005_x1.28_y0.49.png,dataset_split/conditions/train/pvc_water_r0.03_eps10_sig0.005_x1.28_y0.49.in,train
pvc,water,0.1,4,0.001,2.64,0.77,pvc_water_r0.1_eps4_sig0.001_x2.64_y0.77,pvc_water,S_eps4_sig0.001,0.22999999999999998,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.77,pvc_water|S_eps4_sig0.001|R4_large|D1_shallow,False,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x2.64_y0.77.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x2.64_y0.77.in,train
steel,free_space,0.03,20,0.02,1.54,0.3,steel_free_space_r0.03_eps20_sig0.02_x1.54_y0.3,steel_free_space,S_eps20_sig0.02,0.7,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.3,steel_free_space|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x1.54_y0.3.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x1.54_y0.3.in,train
steel,free_space,0.08,4,0.001,2.72,0.64,steel_free_space_r0.08_eps4_sig0.001_x2.72_y0.64,steel_free_space,S_eps4_sig0.001,0.36,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps4_sig0.001_y0.64,steel_free_space|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.08_eps4_sig0.001_x2.72_y0.64.png,dataset_split/conditions/train/steel_free_space_r0.08_eps4_sig0.001_x2.72_y0.64.in,train
steel,free_space,0.05,4,0.001,2.81,0.45,steel_free_space_r0.05_eps4_sig0.001_x2.81_y0.45,steel_free_space,S_eps4_sig0.001,0.55,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.45,steel_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x2.81_y0.45.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x2.81_y0.45.in,train
pvc,water,0.08,20,0.02,2.55,0.75,pvc_water_r0.08_eps20_sig0.02_x2.55_y0.75,pvc_water,S_eps20_sig0.02,0.25,D1_shallow,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps20_sig0.02_y0.75,pvc_water|S_eps20_sig0.02|R3_medium_large|D1_shallow,True,dataset_split/images/test_id/pvc_water_r0.08_eps20_sig0.02_x2.55_y0.75.png,dataset_split/conditions/test_id/pvc_water_r0.08_eps20_sig0.02_x2.55_y0.75.in,test_id
pvc,water,0.08,5,0.05,2.66,0.66,pvc_water_r0.08_eps5_sig0.05_x2.66_y0.66,pvc_water,S_eps5_sig0.05,0.33999999999999997,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps5_sig0.05_y0.66,pvc_water|S_eps5_sig0.05|R3_medium_large|D2_medium,True,dataset_split/images/stress_test/pvc_water_r0.08_eps5_sig0.05_x2.66_y0.66.png,dataset_split/conditions/stress_test/pvc_water_r0.08_eps5_sig0.05_x2.66_y0.66.in,stress_test
steel,free_space,0.05,4,0.001,1.04,0.67,steel_free_space_r0.05_eps4_sig0.001_x1.04_y0.67,steel_free_space,S_eps4_sig0.001,0.32999999999999996,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.67,steel_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,False,dataset_split/images/test_id/steel_free_space_r0.05_eps4_sig0.001_x1.04_y0.67.png,dataset_split/conditions/test_id/steel_free_space_r0.05_eps4_sig0.001_x1.04_y0.67.in,test_id
steel,free_space,0.08,5,0.05,1.05,0.6,steel_free_space_r0.08_eps5_sig0.05_x1.05_y0.6,steel_free_space,S_eps5_sig0.05,0.4,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps5_sig0.05_y0.6,steel_free_space|S_eps5_sig0.05|R3_medium_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.08_eps5_sig0.05_x1.05_y0.6.png,dataset_split/conditions/stress_test/steel_free_space_r0.08_eps5_sig0.05_x1.05_y0.6.in,stress_test
pvc,free_space,0.08,10,0.005,2.99,0.65,pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.65,pvc_free_space,S_eps10_sig0.005,0.35,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.65,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.65.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x2.99_y0.65.in,train
steel,free_space,0.08,20,0.02,2.01,0.26,steel_free_space_r0.08_eps20_sig0.02_x2.01_y0.26,steel_free_space,S_eps20_sig0.02,0.74,D3_deep,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps20_sig0.02_y0.26,steel_free_space|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.08_eps20_sig0.02_x2.01_y0.26.png,dataset_split/conditions/train/steel_free_space_r0.08_eps20_sig0.02_x2.01_y0.26.in,train
pvc,water,0.1,4,0.001,2.14,0.3,pvc_water_r0.1_eps4_sig0.001_x2.14_y0.3,pvc_water,S_eps4_sig0.001,0.7,D3_deep,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.3,pvc_water|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.1_eps4_sig0.001_x2.14_y0.3.png,dataset_split/conditions/train/pvc_water_r0.1_eps4_sig0.001_x2.14_y0.3.in,train
steel,free_space,0.03,4,0.001,2.02,0.73,steel_free_space_r0.03_eps4_sig0.001_x2.02_y0.73,steel_free_space,S_eps4_sig0.001,0.27,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.73,steel_free_space|S_eps4_sig0.001|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.02_y0.73.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.02_y0.73.in,train
pvc,water,0.05,10,0.005,1.03,0.49,pvc_water_r0.05_eps10_sig0.005_x1.03_y0.49,pvc_water,S_eps10_sig0.005,0.51,D2_medium,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps10_sig0.005_y0.49,pvc_water|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/pvc_water_r0.05_eps10_sig0.005_x1.03_y0.49.png,dataset_split/conditions/train/pvc_water_r0.05_eps10_sig0.005_x1.03_y0.49.in,train
pvc,water,0.1,10,0.005,1.36,0.5,pvc_water_r0.1_eps10_sig0.005_x1.36_y0.5,pvc_water,S_eps10_sig0.005,0.5,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps10_sig0.005_y0.5,pvc_water|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.1_eps10_sig0.005_x1.36_y0.5.png,dataset_split/conditions/train/pvc_water_r0.1_eps10_sig0.005_x1.36_y0.5.in,train
steel,free_space,0.05,4,0.001,2.96,0.36,steel_free_space_r0.05_eps4_sig0.001_x2.96_y0.36,steel_free_space,S_eps4_sig0.001,0.64,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.36,steel_free_space|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x2.96_y0.36.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x2.96_y0.36.in,train
steel,free_space,0.03,10,0.005,1.41,0.32,steel_free_space_r0.03_eps10_sig0.005_x1.41_y0.32,steel_free_space,S_eps10_sig0.005,0.6799999999999999,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.32,steel_free_space|S_eps10_sig0.005|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps10_sig0.005_x1.41_y0.32.png,dataset_split/conditions/train/steel_free_space_r0.03_eps10_sig0.005_x1.41_y0.32.in,train
pvc,water,0.03,20,0.02,1.97,0.71,pvc_water_r0.03_eps20_sig0.02_x1.97_y0.71,pvc_water,S_eps20_sig0.02,0.29000000000000004,D1_shallow,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps20_sig0.02_y0.71,pvc_water|S_eps20_sig0.02|R1_small|D1_shallow,True,dataset_split/images/test_id/pvc_water_r0.03_eps20_sig0.02_x1.97_y0.71.png,dataset_split/conditions/test_id/pvc_water_r0.03_eps20_sig0.02_x1.97_y0.71.in,test_id
pvc,water,0.1,5,0.05,1.94,0.68,pvc_water_r0.1_eps5_sig0.05_x1.94_y0.68,pvc_water,S_eps5_sig0.05,0.31999999999999995,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps5_sig0.05_y0.68,pvc_water|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.94_y0.68.png,dataset_split/conditions/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.94_y0.68.in,stress_test
steel,free_space,0.1,4,0.001,1.11,0.66,steel_free_space_r0.1_eps4_sig0.001_x1.11_y0.66,steel_free_space,S_eps4_sig0.001,0.33999999999999997,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.66,steel_free_space|S_eps4_sig0.001|R4_large|D2_medium,False,dataset_split/images/test_id/steel_free_space_r0.1_eps4_sig0.001_x1.11_y0.66.png,dataset_split/conditions/test_id/steel_free_space_r0.1_eps4_sig0.001_x1.11_y0.66.in,test_id
steel,free_space,0.05,20,0.02,2.28,0.5,steel_free_space_r0.05_eps20_sig0.02_x2.28_y0.5,steel_free_space,S_eps20_sig0.02,0.5,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.5,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.28_y0.5.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.28_y0.5.in,train
